timestamp,actual,day_ahead_pred,rolling_pred_p10,rolling_pred_p50,rolling_pred_p90,lstm_pred,naive_pred
2024-12-04 00:00:00,0.0,3.213506496662123e-29,5.625758390140025e-23,3.213506496662123e-29,1.1323312562050089e-31,0.48291785,0.0
2024-12-04 01:00:00,0.0,2.713498704249002e-35,1.4418677352189345e-24,4.4034296738865165e-30,1.359452604570252e-32,-0.19922835,0.0
2024-12-04 02:00:00,0.0,3.4340296397380426e-37,8.615802333887288e-24,5.286628947241245e-29,3.693208776498227e-30,-0.28823864,0.0
2024-12-04 03:00:00,0.0,1.7937225704294247e-38,4.1269253326256575e-25,1.0058468857409935e-28,1.9810702816600146e-27,0.38091227,0.0
2024-12-04 04:00:00,0.0,8.251422692911825e-38,9.93311662356565e-25,3.338183172541297e-27,6.697331956827435e-25,1.8960795,0.0
2024-12-04 05:00:00,0.0,3.413736326847771e-35,4.725306798988259e-23,3.274244840615167e-25,3.994911783332287e-22,2.761996,0.0
2024-12-04 06:00:00,0.0,6.524196419839213e-32,5.991950651569495e-22,4.639217146224042e-23,5.487386316320615e-18,0.54978585,0.0
2024-12-04 07:00:00,0.0,4.7064126928396975e-25,2.179469953615437e-18,3.8074199800507765e-16,2.3291890727250575e-07,-2.6536503,0.0
2024-12-04 08:00:00,7.8707,2.2158188478504925e-11,2.060742722298503e-11,0.010716890916228294,23.628982543945312,8.25442,1.5705
2024-12-04 09:00:00,70.0021,23.688247680664062,0.6622856259346008,44.044246673583984,90.29995727539062,41.300682,29.1401
2024-12-04 10:00:00,124.1272,72.35859680175781,38.603172302246094,119.15299987792969,193.42623901367188,81.73198,67.8448
2024-12-04 11:00:00,146.5534,100.2717514038086,51.19294738769531,145.07199096679688,217.00692749023438,110.237976,94.644
2024-12-04 12:00:00,158.5417,106.41632080078125,46.61561584472656,137.84417724609375,204.6106719970703,116.21771,123.5148
2024-12-04 13:00:00,95.6505,87.85665893554688,35.92483901977539,113.67105865478516,166.95921325683594,97.51778,78.917
2024-12-04 14:00:00,58.19,49.0872917175293,8.295011520385742,54.83844757080078,91.46041870117188,59.922268,51.8584
2024-12-04 15:00:00,4.654,0.05302657186985016,7.479927262465935e-06,10.031240463256836,36.88681411743164,18.482937,4.3924
2024-12-04 16:00:00,0.0,6.946686048675054e-19,8.37117715099013e-14,1.5991618836433408e-13,0.0001913209562189877,-4.5579944,0.0
2024-12-04 17:00:00,0.0,3.259532912140886e-29,6.66689499821356e-18,1.7240729264093086e-22,1.2135455858388938e-15,-3.0118783,0.0
2024-12-04 18:00:00,0.0,1.5626311322679968e-34,2.963089554900803e-20,2.085764796401877e-27,6.643018130140804e-22,3.6579785,0.0
2024-12-04 19:00:00,0.0,3.666846074963808e-37,7.572454805978669e-22,3.20910710090869e-30,7.34472581961758e-26,4.6387367,0.0
2024-12-04 20:00:00,0.0,1.637769822257173e-38,7.402394633277147e-24,1.405901470384308e-31,4.164096947665877e-28,3.6188889,0.0
2024-12-04 21:00:00,0.0,2.7559294858922248e-39,3.529503318339031e-24,1.389802399340545e-32,6.767319567090688e-31,2.4357646,0.0
2024-12-04 22:00:00,0.0,9.897113214608747e-39,5.419693820807616e-25,5.970335807826398e-32,1.8674968255044704e-31,1.3047445,0.0
2024-12-04 23:00:00,0.0,2.7129371445392922e-37,8.793110655249288e-24,6.667871146338806e-30,1.9229006954451668e-31,-0.32554042,0.0
