timestamp,actual,day_ahead_pred,rolling_pred_p10,rolling_pred_p50,rolling_pred_p90,lstm_pred,naive_pred
2024-12-01 00:00:00,0.0,1.0408753271728982e-30,5.852936722993061e-25,1.0408753271728982e-30,8.252085447179291e-30,-0.45159292,0.0
2024-12-01 01:00:00,0.0,2.4662700510843862e-36,1.1109878647477388e-26,7.614766593539168e-32,2.679468843038355e-30,-1.306568,0.0
2024-12-01 02:00:00,0.0,7.107854405261942e-38,4.1440394850751527e-26,2.0226994605333685e-31,7.12999583973068e-28,-2.0534668,0.0
2024-12-01 03:00:00,0.0,6.50883518500377e-39,9.108417967717162e-28,3.2085409240546166e-32,2.6001991888826133e-25,-1.6954203,0.0
2024-12-01 04:00:00,0.0,4.548532138588961e-38,7.571565353660008e-28,1.014302924724255e-31,1.0174194054479957e-22,0.07181955,0.0
2024-12-01 05:00:00,0.0,6.405787014212086e-35,6.1002435074442e-26,2.0555420203789587e-29,3.04642787236855e-19,1.5994338,0.0
2024-12-01 06:00:00,0.0,4.334381511877408e-31,1.3302783311871515e-24,9.84385781332675e-27,1.1900241161683523e-14,-0.8676557,0.0
2024-12-01 07:00:00,0.0,1.0837517055193726e-23,1.5052962509199673e-21,8.204882851889475e-21,7.153826300054789e-05,-4.511646,0.0
2024-12-01 08:00:00,1.199,1.8331299811435997e-09,2.36559626206977e-16,8.942721563265366e-11,21.430030822753906,5.845801,10.4302
2024-12-01 09:00:00,17.5358,29.325088500976562,4.489884730674021e-08,14.659852027893066,75.74807739257812,37.72698,70.8757
2024-12-01 10:00:00,40.8861,78.23834228515625,4.692494869232178,53.29663848876953,139.0513153076172,78.05405,120.7446
2024-12-01 11:00:00,82.4221,106.36006164550781,18.13483428955078,80.92864990234375,164.40200805664062,110.37497,158.4346
2024-12-01 12:00:00,119.1563,111.63453674316406,25.871498107910156,99.22718811035156,179.77359008789062,118.35727,142.9036
2024-12-01 13:00:00,84.2256,92.72476196289062,23.28130340576172,91.18631744384766,156.83396911621094,100.4223,115.455
2024-12-01 14:00:00,54.2446,53.57643127441406,6.9323039054870605,56.417572021484375,104.42037963867188,62.978416,63.7962
2024-12-01 15:00:00,4.2167,0.5328626036643982,4.997483756596921e-06,12.793848991394043,48.61668395996094,20.538385,5.7177
2024-12-01 16:00:00,0.0,1.3088891388757068e-18,7.839731739223837e-14,5.41392321598555e-12,2.656787395477295,-5.396583,0.0
2024-12-01 17:00:00,0.0,2.0695469917300227e-29,4.124563243747649e-18,1.9353766531237315e-21,8.804240322901613e-12,-5.5082064,0.0
2024-12-01 18:00:00,0.0,5.934337441276168e-35,8.521840044926469e-21,6.65530283446682e-27,7.221757206561321e-19,1.7718734,0.0
2024-12-01 19:00:00,0.0,1.1422627258966402e-37,1.2497298543579555e-22,6.438509440922745e-30,3.5449282311631795e-23,3.2056816,0.0
2024-12-01 20:00:00,0.0,5.1518205547485456e-39,9.00427235071317e-25,1.9126877654263526e-31,9.481748779266137e-26,2.2839162,0.0
2024-12-01 21:00:00,0.0,7.206625768298956e-40,3.824593897661639e-25,1.3892512394268033e-32,8.10505408715697e-29,1.6338671,0.0
2024-12-01 22:00:00,0.0,2.0893836544560893e-39,4.714191169513968e-26,4.519178627781478e-32,1.556180735403883e-29,1.1825727,0.0
2024-12-01 23:00:00,0.0,7.032660169146887e-38,4.1688237074542085e-25,1.823256249255341e-30,1.2325250485207931e-29,0.6151289,0.0
