timestamp,actual,day_ahead_pred,rolling_pred_p10,rolling_pred_p50,rolling_pred_p90,lstm_pred,naive_pred
2024-07-01 00:00:00,0.0,4.970900861073213e-12,5.479360952260385e-23,4.970900861073213e-12,9.205679551982371e-10,-7.6520557,0.0
2024-07-01 01:00:00,0.0,5.390226301955596e-19,3.173275266978744e-26,3.151030434841995e-12,8.941804519047025e-10,-6.5878196,0.0
2024-07-01 02:00:00,0.0,3.503112802218913e-20,1.4992694393433984e-26,4.1549635954041264e-10,0.00024911342188715935,-4.6564336,0.0
2024-07-01 03:00:00,1.8347,4.476595066622987e-16,3.1116819184639513e-28,0.00018401190754957497,27.171524047851562,2.7016401,2.4477
2024-07-01 04:00:00,44.4963,4.689788341522217,1.5682061284411408e-22,29.010353088378906,100.13213348388672,24.354105,19.75
2024-07-01 05:00:00,139.3893,75.95219421386719,0.0002531555946916342,121.76638793945312,235.4386749267578,70.07395,37.3434
2024-07-01 06:00:00,178.3812,160.60665893554688,41.815826416015625,282.68048095703125,469.7892761230469,138.34827,112.9615
2024-07-01 07:00:00,216.1857,252.88949584960938,73.29096984863281,371.669189453125,607.8677978515625,219.00493,163.6968
2024-07-01 08:00:00,202.1316,344.57818603515625,96.46842193603516,439.2734680175781,666.6650390625,294.0843,141.4475
2024-07-01 09:00:00,175.6456,453.680908203125,102.22630310058594,440.7601623535156,670.965087890625,364.9185,198.3984
2024-07-01 10:00:00,184.0144,540.0753173828125,75.35717010498047,360.50616455078125,652.4140625,427.1996,328.9332
2024-07-01 11:00:00,198.9843,637.9019775390625,80.97743225097656,372.41461181640625,670.6302490234375,462.76303,480.9496
2024-07-01 12:00:00,205.0434,645.4852294921875,67.15803527832031,327.3671875,641.6322021484375,459.932,754.3751
2024-07-01 13:00:00,165.7672,594.5732421875,52.865814208984375,264.451416015625,582.7535400390625,427.79904,441.63
2024-07-01 14:00:00,70.4456,517.1354370117188,35.17569351196289,223.6266326904297,535.2432250976562,376.4972,196.5077
2024-07-01 15:00:00,121.9669,408.15399169921875,23.264442443847656,199.4398651123047,481.8798828125,315.2943,341.8942
2024-07-01 16:00:00,44.9836,316.7391662597656,15.282142639160156,177.4324951171875,407.1689147949219,250.17375,460.5737
2024-07-01 17:00:00,36.2517,234.73362731933594,6.634958744049072,131.38052368164062,285.7540283203125,179.65822,295.605
2024-07-01 18:00:00,81.6725,142.77883911132812,0.07439681887626648,84.7425308227539,184.491455078125,112.64188,77.7818
2024-07-01 19:00:00,30.5771,63.349700927734375,2.719236533721414e-07,41.43160629272461,105.67595672607422,53.165592,35.1207
2024-07-01 20:00:00,8.5338,2.942286729812622,2.7013895038167327e-16,0.10917476564645767,38.43022918701172,9.8247595,11.2042
2024-07-01 21:00:00,0.0,1.123957134469293e-15,1.204364470560838e-21,4.76304596892102e-13,0.0818338543176651,-11.561318,0.0
2024-07-01 22:00:00,0.0,4.7212391671036754e-21,1.6226203219007433e-24,1.2209605387289375e-16,1.2974619600925053e-08,-13.636239,0.0
2024-07-01 23:00:00,0.0,1.5149742236971594e-21,7.692132396927378e-25,4.1224104234854184e-17,6.188065337919824e-11,-8.501097,0.0
2024-07-02 00:00:00,0.0,2.5084314941397118e-17,7.201408651844938e-24,2.5084314941397118e-17,2.249141194468618e-12,-4.78357,0.0
2024-07-02 01:00:00,0.0,2.269046085318886e-21,6.667093377586358e-27,7.277818752191643e-18,5.160526086317452e-12,-2.5767884,0.0
2024-07-02 02:00:00,0.0,2.1287113401075702e-21,2.406789199554041e-27,5.118129879939514e-16,7.228633762679237e-07,0.81073934,0.0
2024-07-02 03:00:00,2.0495,2.2209572799560954e-17,2.0881033267441938e-29,8.419159466810378e-12,15.621208190917969,11.27156,1.8347
2024-07-02 04:00:00,17.7888,0.07870358973741531,2.2804960507094966e-25,4.915955543518066,81.87914276123047,38.01727,44.4963
2024-07-02 05:00:00,14.6423,63.7996826171875,1.1790991360366432e-12,58.48194122314453,182.27737426757812,86.75244,139.3893
2024-07-02 06:00:00,75.8964,136.1494140625,0.00043080421164631844,109.49947357177734,297.7101745605469,153.75063,178.3812
2024-07-02 07:00:00,204.9203,217.70281982421875,9.448405265808105,171.51025390625,445.8291931152344,233.08173,216.1857
2024-07-02 08:00:00,197.7354,289.62451171875,35.223567962646484,266.92242431640625,574.1268310546875,313.87775,202.1316
2024-07-02 09:00:00,179.6927,368.6507263183594,68.68726348876953,387.87933349609375,682.5760498046875,389.7459,175.6456
2024-07-02 10:00:00,182.6156,425.2000427246094,86.72591400146484,454.466796875,742.191162109375,450.63303,184.0144
2024-07-02 11:00:00,396.2581,499.6192626953125,135.28912353515625,582.2890014648438,816.0186767578125,486.6883,198.9843
2024-07-02 12:00:00,564.7401,510.1520080566406,153.30706787109375,635.711181640625,837.2269287109375,487.2576,205.0434
2024-07-02 13:00:00,529.7436,453.68914794921875,166.55307006835938,669.2454833984375,837.9051513671875,456.53522,165.7672
2024-07-02 14:00:00,523.4932,405.4891357421875,145.29837036132812,614.2625732421875,790.425048828125,405.41693,70.4456
2024-07-02 15:00:00,378.594,339.788330078125,113.41764068603516,517.6153564453125,701.3055419921875,341.73935,121.9669
2024-07-02 16:00:00,195.7215,278.62066650390625,77.36848449707031,386.1097106933594,565.20263671875,266.17282,44.9836
2024-07-02 17:00:00,116.4723,210.5872802734375,41.25345993041992,237.63685607910156,367.2056884765625,184.52615,36.2517
2024-07-02 18:00:00,32.7043,127.43077087402344,9.054484367370605,112.71134948730469,198.63201904296875,105.0241,81.6725
2024-07-02 19:00:00,51.8357,53.3123893737793,1.0727208632488328e-07,32.04061508178711,87.4461441040039,41.046883,30.5771
2024-07-02 20:00:00,6.0454,0.06136487051844597,2.130196382786262e-15,0.005671718157827854,30.289291381835938,-0.38911504,8.5338
2024-07-02 21:00:00,0.0,1.1513524299147632e-16,8.825119515729215e-20,4.884077625839922e-13,0.002046647248789668,-16.79849,0.0
2024-07-02 22:00:00,0.0,6.190819633254678e-21,2.393374602949552e-21,6.909676688237817e-14,1.771581104037523e-08,-15.158597,0.0
2024-07-02 23:00:00,0.0,7.84829126749026e-21,1.6888843834527802e-20,2.5011008888964348e-11,8.269059881271801e-10,-8.185096,0.0
2024-07-03 00:00:00,0.0,4.102566286690035e-09,2.534271532093784e-20,4.102566286690035e-09,3.015052929544737e-10,-4.705008,0.0
2024-07-03 01:00:00,0.0,3.2474427928518143e-15,6.489968133584127e-24,1.0994700982980277e-10,7.466224860586124e-11,-3.027875,0.0
2024-07-03 02:00:00,0.0,2.4961666555868166e-16,1.9608473932426467e-25,3.737404483117324e-12,5.27234703895374e-07,0.6030454,0.0
2024-07-03 03:00:00,2.1127,4.186397322553104e-12,4.523327178682818e-28,6.579927575023348e-11,14.064393043518066,11.973601,2.0495
2024-07-03 04:00:00,32.1622,16.66344451904297,5.576292472647689e-24,0.7159734964370728,75.79999542236328,40.83616,17.7888
2024-07-03 05:00:00,32.1037,101.2995834350586,4.359460383830671e-13,40.152313232421875,153.78196716308594,92.54406,14.6423
2024-07-03 06:00:00,145.975,217.288330078125,4.45442674390506e-05,81.80427551269531,243.14280700683594,164.05075,75.8964
2024-07-03 07:00:00,264.415,350.1333923339844,19.1826171875,167.51296997070312,394.13629150390625,244.85696,204.9203
2024-07-03 08:00:00,217.0423,485.7740173339844,64.46660614013672,314.521240234375,567.3338623046875,327.4163,197.7354
2024-07-03 09:00:00,122.722,625.5025634765625,84.40770721435547,360.99102783203125,620.6375732421875,397.82935,179.6927
2024-07-03 10:00:00,435.7221,686.201416015625,79.65556335449219,339.20361328125,630.3521728515625,450.16138,182.6156
2024-07-03 11:00:00,429.2246,719.0306396484375,148.13421630859375,544.7344360351562,785.4981689453125,476.32983,396.2581
2024-07-03 12:00:00,459.5094,719.8631591796875,134.73818969726562,512.455810546875,769.093505859375,470.79303,564.7401
2024-07-03 13:00:00,235.1255,704.051025390625,111.75039672851562,441.70458984375,716.195068359375,433.94333,529.7436
2024-07-03 14:00:00,199.4679,659.6668701171875,75.112060546875,329.1178894042969,606.4556884765625,376.38422,523.4932
2024-07-03 15:00:00,222.6602,554.3370361328125,50.4978141784668,249.2831268310547,497.2424011230469,307.20206,378.594
2024-07-03 16:00:00,197.5023,424.0347900390625,36.889068603515625,203.98666381835938,406.9078674316406,233.89613,195.7215
2024-07-03 17:00:00,213.5199,298.8047790527344,28.460800170898438,163.0780029296875,301.18377685546875,160.27466,116.4723
2024-07-03 18:00:00,215.1315,165.5011444091797,17.3668212890625,114.04637145996094,202.25987243652344,93.16833,32.7043
2024-07-03 19:00:00,60.5448,69.2786865234375,4.218075752258301,69.64093017578125,124.51266479492188,38.178,51.8357
2024-07-03 20:00:00,8.6206,5.104696750640869,4.078998597223382e-11,9.896649360656738,43.52393341064453,1.2070496,6.0454
2024-07-03 21:00:00,0.0,3.512689466218604e-15,1.3620011859163332e-17,3.6110520129639667e-10,0.18083839118480682,-15.485702,0.0
2024-07-03 22:00:00,0.0,2.95225833563776e-20,6.970918563213737e-20,1.6079038057600914e-12,4.0828499692224796e-08,-16.342459,0.0
2024-07-03 23:00:00,0.0,1.8428304502671414e-20,2.8516102945000607e-19,7.163563492396108e-11,1.593543491607008e-10,-13.382596,0.0
2024-07-04 00:00:00,0.0,4.00282473833613e-09,2.458758802047535e-18,4.00282473833613e-09,1.0651332246758294e-13,-10.307513,0.0
2024-07-04 01:00:00,0.0,2.856200857965542e-14,2.550184297958738e-21,1.7649707473310627e-08,2.0649900246780956e-13,-9.529381,0.0
2024-07-04 02:00:00,0.0,6.55701291128589e-15,2.467812123811382e-22,1.811574179555464e-06,7.287746228712422e-08,-8.950833,0.0
2024-07-04 03:00:00,3.1684,7.327099482701271e-10,9.663417899060296e-25,0.3979818820953369,18.556678771972656,-2.8297045,2.1127
2024-07-04 04:00:00,57.3263,26.38164520263672,7.098714297239211e-18,45.47463607788086,104.64199829101562,21.172892,32.1622
2024-07-04 05:00:00,160.6696,108.93392181396484,14.812767028808594,174.92396545410156,290.22357177734375,71.06951,32.1037
2024-07-04 06:00:00,279.3407,206.07699584960938,70.69477844238281,349.31298828125,525.902099609375,140.68527,145.975
2024-07-04 07:00:00,449.5733,306.0069885253906,114.91706848144531,482.69256591796875,702.4151611328125,221.85555,264.415
2024-07-04 08:00:00,448.9448,392.1725158691406,162.76551818847656,602.215576171875,787.2796630859375,291.79785,217.0423
2024-07-04 09:00:00,198.5822,492.0977783203125,183.82000732421875,632.3564453125,802.74609375,349.7879,122.722
2024-07-04 10:00:00,343.6371,563.9987182617188,133.19717407226562,491.615234375,733.4095458984375,396.22073,435.7221
2024-07-04 11:00:00,547.4743,637.0950927734375,130.53079223632812,466.34783935546875,715.072998046875,426.6006,429.2246
2024-07-04 12:00:00,426.4855,639.7647705078125,153.8356475830078,558.868408203125,795.1201171875,426.53964,459.5094
2024-07-04 13:00:00,534.7996,585.9794921875,130.3704833984375,494.6243896484375,750.9080810546875,398.18143,235.1255
2024-07-04 14:00:00,620.0446,508.5830993652344,117.49082946777344,468.82757568359375,722.6212158203125,349.8811,199.4679
2024-07-04 15:00:00,564.526,411.4715881347656,102.56254577636719,422.6842346191406,666.8743896484375,291.44806,222.6602
2024-07-04 16:00:00,453.6584,327.8995361328125,84.70557403564453,343.24395751953125,553.4193115234375,228.85007,197.5023
2024-07-04 17:00:00,372.0683,242.9785919189453,65.1986083984375,244.12306213378906,386.699951171875,158.78316,213.5199
2024-07-04 18:00:00,192.1731,146.3746795654297,40.679405212402344,152.0171356201172,238.37551879882812,95.799995,215.1315
2024-07-04 19:00:00,89.3224,63.29629898071289,11.102378845214844,70.53252410888672,118.32533264160156,44.12255,60.5448
2024-07-04 20:00:00,14.1149,2.7971737384796143,5.208944912737934e-06,25.408668518066406,50.96864318847656,8.280965,8.6206
2024-07-04 21:00:00,0.0,2.9755456402996575e-15,5.283906382639973e-14,2.024666355282534e-05,0.6189048290252686,-10.774473,0.0
2024-07-04 22:00:00,0.0,5.886966225122618e-20,3.41353285126748e-17,4.352523230721772e-09,4.413415854997993e-09,-14.605255,0.0
2024-07-04 23:00:00,0.0,5.839548742742869e-20,3.951920889176604e-17,5.99757328245687e-08,6.327200482297846e-12,-13.555199,0.0
