timestamp,actual,day_ahead_pred,rolling_pred_p10,rolling_pred_p50,rolling_pred_p90,lstm_pred,naive_pred
2024-12-01 00:00:00,12.893462999999997,9.246026611328148,4.777246093750023,9.246026611328148,13.584039306640648,7.396630859375023,7.999175999999977
2024-12-01 01:00:00,12.956696000000022,9.311791992187523,4.769067382812523,9.229943847656273,13.571130371093773,7.735620117187523,8.60391199999998
2024-12-01 02:00:00,12.989166000000012,9.362603759765648,4.561181640625023,9.297204589843773,13.790032958984398,7.857934570312523,9.313140999999973
2024-12-01 03:00:00,12.897369000000026,9.393304443359398,4.661370849609398,9.333398437500023,13.908105468750023,7.789849853515648,9.786530000000027
2024-12-01 04:00:00,12.798003999999992,9.364373779296898,4.565881347656273,9.369287109375023,14.027886962890648,7.640985107421898,10.237212999999997
2024-12-01 05:00:00,12.735503999999992,9.339471435546898,4.449822998046898,9.464776611328148,14.161340332031273,7.564447021484398,10.358794999999986
2024-12-01 06:00:00,12.636383000000023,9.273095703125023,4.360528564453148,9.517205810546898,14.208306884765648,7.637811279296898,10.264800999999977
2024-12-01 07:00:00,12.549712999999997,9.257409667968773,4.453546142578148,9.606622314453148,14.571862792968773,7.607629394531273,10.422028000000012
2024-12-01 08:00:00,12.253326000000015,9.301782226562523,4.540826416015648,9.674890136718773,14.447625732421898,7.781152343750023,10.696930000000009
2024-12-01 09:00:00,12.001862000000017,9.453393554687523,5.084680175781273,9.998437500000023,14.650292968750023,7.994836425781273,11.266265999999973
2024-12-01 10:00:00,12.085846000000004,9.569726562500023,5.773919677734398,10.228784179687523,14.704736328125023,8.256585693359398,11.92764299999999
2024-12-01 11:00:00,12.408112000000017,9.851770019531273,6.127313232421898,10.508508300781273,14.751062011718773,8.174920654296898,12.634430000000009
2024-12-01 12:00:00,12.80239899999998,9.958703613281273,6.182611083984398,10.342919921875023,14.427209472656273,8.474542236328148,13.094390999999973
2024-12-01 13:00:00,12.88516199999998,10.024682617187523,6.071588134765648,10.166253662109398,14.008782958984398,8.505853271484398,13.323883000000023
2024-12-01 14:00:00,12.548737000000017,9.940179443359398,5.827752685546898,9.910638427734398,13.798211669921898,8.233789062500023,13.458405000000027
2024-12-01 15:00:00,12.152985000000001,9.691217041015648,5.627130126953148,9.682611083984398,13.607995605468773,7.741937255859398,13.330962999999997
2024-12-01 16:00:00,11.538726999999994,9.481866455078148,5.630395507812523,9.795007324218773,13.889276123046898,7.147943115234398,12.757232999999985
2024-12-01 17:00:00,11.355376999999976,9.187951660156273,5.364160156250023,9.669061279296898,13.789453125000023,6.516320800781273,12.561919999999986
2024-12-01 18:00:00,10.893218999999988,9.006616210937523,4.956658935546898,9.348596191406273,13.386224365234398,5.863885498046898,12.306061
2024-12-01 19:00:00,10.59951799999999,8.777368164062523,4.539666748046898,8.870080566406273,13.085168457031273,5.310754394531273,12.455231000000026
2024-12-01 20:00:00,10.304840000000013,8.640802001953148,4.031732177734398,8.651055908203148,13.015466308593773,4.888177490234398,12.480376999999976
2024-12-01 21:00:00,10.202300999999977,8.480920410156273,3.9255615234375227,8.546105957031273,12.757257080078148,4.657250976562523,12.608307000000025
2024-12-01 22:00:00,10.020172000000002,8.387719726562523,3.7182556152343977,8.266442871093773,12.685174560546898,4.516778564453148,12.714751999999976
2024-12-01 23:00:00,9.741607999999985,8.358819580078148,3.7422119140625227,8.142175292968773,12.365960693359398,4.310968017578148,12.723052999999993
